video_id,chaine,abonnes,publiee,url,entite,signaux,types_signaux,force,indices_commerciaux,extrait
1G9FQGXBwfE,Emmanuel Macron,399000,2020-08-29,https://www.youtube.com/watch?v=1G9FQGXBwfE,President,President,nom de marque,faible,,…e.fr/emmanuel-macron/2020/08/29/notre-mediterranee-gronde-ecoutez-le-message-du-president-emmanuel-macron-au-forum-moyen-orient-mediterranee-de-lugano ⏎  ⏎ En arabe : https://www.elysee.fr/emmanuel-macron/2020/08/29/mntd-lshrq-lwst-lbhr-lby…
j6nLnEiEAFM,Emmanuel Macron,399000,2020-06-04,https://www.youtube.com/watch?v=j6nLnEiEAFM,President,President,nom de marque,faible,,"…cination 2020. ⏎  ⏎ https://www.elysee.fr/emmanuel-macron/2020/06/04/message-du-president-emmanuel-macron-lors-du-sommet-mondial-sur-la-vaccination-2020-alliance-du-vaccin-gavi ⏎  ⏎ — ⏎ Abonnez-vous à ma chaîne Youtube : https://www.youtub…"
Bd0eULaVwNQ,Emmanuel Macron,399000,2020-05-18,https://www.youtube.com/watch?v=Bd0eULaVwNQ,President,President,nom de marque,faible,,"…⏎ En savoir plus : https://www.elysee.fr/emmanuel-macron/2020/05/18/message-du-president-emmanuel-macron-lors-de-la-73eme-assemblee-mondiale-de-la-sante ⏎  ⏎ Abonnez-vous à ma chaîne Youtube : https://www.youtube.com/emmanuelmacron ⏎  ⏎…"
Z5dREnq0Dp0,Emmanuel Macron,399000,2020-01-31,https://www.youtube.com/watch?v=Z5dREnq0Dp0,President,President,nom de marque,faible,,"…emmanuel-macron/2020/01/30/plus-que-jamais-nous-avons-besoin-deurope-message-du-president-emmanuel-macron-sur-le-brexit ⏎  ⏎ — ⏎ Abonnez-vous à ma chaîne Youtube : https://www.youtube.com/emmanuelmacron ⏎  ⏎ Pour suivre mon action chaque…"
WnFML6ECseE,Emmanuel Macron,399000,2019-11-13,https://www.youtube.com/watch?v=WnFML6ECseE,President,President,nom de marque,faible,,"…ce en opérations extérieures ⏎ Après avoir ravivé la flamme du Soldat inconnu, le Président Emmanuel Macron a inauguré un monument en hommage aux militaires morts pour la France en opérations extérieures. 549 noms de héros y sont inscrits à j…"
AYap5YoPMig,Emmanuel Macron,399000,2019-10-25,https://www.youtube.com/watch?v=AYap5YoPMig,President,President,nom de marque,faible,,"La Réunion : conférence de presse ⏎ Suivez en direct la conférence de presse du Président Emmanuel Macron depuis La Réunion, après une visite de quatre jours dans les Outre-mer de l’océan indien. ⏎  ⏎ Le dossier complet : https://www.elysee.f…"
e3QKwLjmeJM,Emmanuel Macron,399000,2019-10-10,https://www.youtube.com/watch?v=e3QKwLjmeJM,President,President,nom de marque,faible,,"…u Fonds mondial de lutte contre le SIDA, la tuberculose et le paludisme avec le Président Emmanuel Macron. ⏎  ⏎ En savoir plus : https://www.elysee.fr/emmanuel-macron/conference-du-fonds-mondial-de-lutte-contre-le-sida-la-tuberculose-et-le-…"
xQCnvMPFfuk,Emmanuel Macron,399000,2019-10-01,https://www.youtube.com/watch?v=xQCnvMPFfuk,President,President,nom de marque,faible,,Avec le Président Emmanuel Macron au siège des Nations unies ⏎ En savoir plus : https://www.elysee.fr/emmanuel-macron/74e-assemblee-generale-des-nations-unies ⏎  ⏎ Abonnez-vous à ma chaîne Youtube : https://www.youtube.com/emmanuelmacron ⏎  ⏎…
SNucTNIfNKA,Emmanuel Macron,399000,2019-09-26,https://www.youtube.com/watch?v=SNucTNIfNKA,President,President,nom de marque,faible,,Hommage au Président Jacques Chirac ⏎ Suivez l'allocution du Président Emmanuel Macron en hommage au Président Jacques Chirac.
ci1NxI9RKyk,Emmanuel Macron,399000,2019-09-24,https://www.youtube.com/watch?v=ci1NxI9RKyk,President,President,nom de marque,faible,,…s à la tribune de l’Assemblée générale de l’ONU ⏎ Suivez en direct le discours du Président Emmanuel Macron à la tribune de l’Assemblée générale de l’ONU. ⏎  ⏎ Abonnez-vous à ma chaîne Youtube : https://www.youtube.com/emmanuelmacron ⏎  ⏎ Pou…
iPiZ_ueTYr4,Emmanuel Macron,399000,2019-09-09,https://www.youtube.com/watch?v=iPiZ_ueTYr4,President,President,nom de marque,faible,,"Quatre jours avec le Président Emmanuel Macron au G7 Biarritz ⏎ Plage du Miramar, les maillots de bain ont laissé place aux costumes. Les jeux de plage, remplacés par les caméras du monde entier. En accueillant le G7, Biarritz était au cœur d…"
XdDKo1f3Hbg,Emmanuel Macron,399000,2019-07-05,https://www.youtube.com/watch?v=XdDKo1f3Hbg,President,President,nom de marque,faible,,"48 heures avec le Président Emmanuel Macron au G20 d'Osaka ⏎ Lutte contre le changement climatique, réforme du système commercial international : les enjeux du G20 d'Osaka étaient importants et nous avons pu avancer ensemble. Lors du prochain…"
s5HGZJZevic,Emmanuel Macron,399000,2019-04-16,https://www.youtube.com/watch?v=s5HGZJZevic,President,President,nom de marque,faible,,Adresse à la Nation ⏎ Adresse du Président de la République à la Nation. ⏎  ⏎ — ⏎ Abonnez-vous à ma chaîne Youtube : https://www.youtube.com/emmanuelmacron ⏎  ⏎ Pour suivre mon action chaque jour : ⏎ Facebook : https://www.facebook.com/Emmanu…
p4L1QN50CKw,Emmanuel Macron,399000,2018-12-10,https://www.youtube.com/watch?v=p4L1QN50CKw,President,President,nom de marque,faible,,…mes annonces ici : https://www.elysee.fr/emmanuel-macron/2018/12/10/adresse-du-president-de-la-republique-du-lundi-10-decembre-2018
7X62PlCmOR8,Emmanuel Macron,399000,2018-04-05,https://www.youtube.com/watch?v=7X62PlCmOR8,Societe,Societe,nom de marque,faible,,…èche qui accueille toutes les différences est l’exemple à suivre pour bâtir une société vraiment inclusive. ⏎  ⏎ — ⏎ Abonnez-vous à ma chaîne Youtube : https://www.youtube.com/emmanuelmacron ⏎  ⏎ Pour suivre mon action chaque jour : ⏎ Faceb…
akEs9QDJ2W0,Emmanuel Macron,399000,2018-03-30,https://www.youtube.com/watch?v=akEs9QDJ2W0,President,President,nom de marque,faible,,"…valeurs, IBM va créer 400 nouveaux emplois en France. Écoutez Nicolas Sekkaki, Président d'IBM France nous parler de ce projet :  ⏎ #ChooseFrance #AIforhumanity ⏎  ⏎ — ⏎ Abonnez-vous à ma chaîne Youtube : https://www.youtube.com/emmanuelma…"
gR652Q_pyss,Emmanuel Macron,399000,2018-02-06,https://www.youtube.com/watch?v=gR652Q_pyss,President,President,nom de marque,faible,,"…Macron ⏎ ""We are stronger together"" / « Nous sommes plus forts ensemble » Premier Président français à se rendre au Ghana, Emmanuel Macron a affirmé sa volonté de construire un avenir commun pour la jeunesse. ⏎  ⏎ — ⏎ Abonnez-vous à ma chaîne…"
Xv63jWcBkg8,Emmanuel Macron,399000,2018-02-06,https://www.youtube.com/watch?v=Xv63jWcBkg8,President,President,nom de marque,faible,,"…nuel Macron ⏎ Ce déplacement en Afrique, c'était avant tout la rencontre entre le Président Emmanuel Macron et une jeunesse qui ne mâche pas ses mots, pour écrire ensemble les nouvelles pages de l'amitié entre nos deux continents. ⏎  ⏎ — ⏎ Ab…"
Udtg5YnChZ8,Emmanuel Macron,399000,2018-01-30,https://www.youtube.com/watch?v=Udtg5YnChZ8,Societe,Societe,nom de marque,faible,,…a parcouru 710km en fauteuil roulant Made in France pour porter la vision d'une société inclusive et dynamique. ⏎  ⏎ Merci Édouard pour l’exemple que tu es. ⏎ Ta « traversée de l'espoir » est une inspiration pour tous ! ⏎  ⏎ — ⏎ Abonnez-vou…
HT9p-WP5seg,Whoogy ́s,390000,2025-07-23,https://www.youtube.com/watch?v=HT9p-WP5seg,Tartare,Tartare,nom de marque,faible,,"Je découpe et cuisine un thon de 22kg ! 🐟😱 (sashimi, tartare, pasta, bbq) ⏎ Aujourd'hui, j'ai le plaisir d'accueillir Loick Tonnoir. Il va nous montrer comment découper et cuisiner un thon de 22kg de la tête à la queue : ⏎  ⏎ - Sashimi & beur…"
jdVhfaavjng,Whoogy ́s,390000,2024-12-19,https://www.youtube.com/watch?v=jdVhfaavjng,Tartare,Tartare,nom de marque,faible,,…Aujourd'hui on se lance sur des pâtes pour les fêtes de fin d'année : Bisque et tartare de langoustine !  ⏎   ⏎ Pour la deuxième année consécutive on a imaginé une collection de recette festives pour impressionner tous vos invités : Gravlax…
4Dc4UXWjMf8,Whoogy ́s,390000,2024-05-25,https://www.youtube.com/watch?v=4Dc4UXWjMf8,Tartare,Tartare,nom de marque,faible,,Faire un burger de poisson de A à Z (buns et sauce tartare maison) 🍔🐟 ⏎ Aujourd'hui on se lance sur un fish burger. Je peux vous assurer que c'est meilleur que le filet-o-fish et ce burger de poisson vous laissera de merveilleux souvenirs ! ⏎…
1yYkozuLz5M,Whoogy ́s,390000,2023-12-16,https://www.youtube.com/watch?v=1yYkozuLz5M,Tartare,Tartare,nom de marque,faible,,"MENU VÉGÉTARIEN DE NOËL 🍋 Tartare, Mont d'or, agnolotti, Tarte au citron - Menu 3/4 ⏎ Aujourd'hui on se lance sur un menu végétarien pour les fêtes de fin d'année. Un menu complet (amuses-bouche, entrée, plat et dessert) qui va plaire à tout…"
KRlpsuk6hz0,Whoogy ́s,390000,2023-11-04,https://www.youtube.com/watch?v=KRlpsuk6hz0,Tartare,Tartare,nom de marque,faible,,"Comment faire un tartare de boeuf comme au resto ?! (3 versions) ⏎ Aujourd'hui, on va voir ensemble comment faire un tartare de boeuf comme au resto ! Et comme on ne fait pas les choses à moitié on va faire 3 versions : une version traditionn…"
fWCLXoACYZ0,Whoogy ́s,390000,2023-04-29,https://www.youtube.com/watch?v=fWCLXoACYZ0,Tartare,Tartare,nom de marque,faible,,"Faire un FISH & CHIPS légendaire de A à Z (frites, panure, sauce tartare & petits pois) 🐟🔥🍺 ⏎ Aujourd'hui, on s'attaque à un monument de la foodporn britannique, à une légende des pubs anglais, ... le FISH & CHIPS. ⏎ Vous commencez à vraiment…"
pJin6Xm0bgU,Kameto - Replays et VODs,385000,2026-08-07,https://www.youtube.com/watch?v=pJin6Xm0bgU,Societe,Societe,nom de marque,faible,,"…our ceux qui ne connaitraient pas Munchkin, c'est un jeu vidéo tiré d'un jeu de société dont le but est simple : être le premier à atteindre le niveau 10 en combattant des monstres, en récupérant du loot et surtout en mettant des coups de c…"
Wd0dAadW5JQ,Kameto - Replays et VODs,385000,2026-04-13,https://www.youtube.com/watch?v=Wd0dAadW5JQ,Yoplait,Yoplait,nom de marque,faible,collaboration,"…! ⏎  ⏎ En ce moment, plein de goodies sont à gagner sur le https://grandjeuyop.yoplait.fr/ et vous pourrez bientôt retrouver les skins Roblox IRL ! ⏎  ⏎ Pour votre santé, mangez au moins cinq fruits et légumes par jour. www.mangerbouger.fr…"
qdd0ChmgjpY,MichouRediff,377000,2024-11-04,https://www.youtube.com/watch?v=qdd0ChmgjpY,President,President,nom de marque,faible,,"…2024 où Bertrand Amoussou, l'un des premiers combattants MMA français et ancien Président de la Commission Française de Mixed Martial Arts, propose un entraînement en MMA avec Timoute. ⏎  ⏎ 💜 Follow moi sur Twitch pour ne pas louper les liv…"
UApjyoUeOWk,MichouRediff,377000,2024-10-24,https://www.youtube.com/watch?v=UApjyoUeOWk,Societe,Societe,nom de marque,faible,,"🎲 Je TESTE des JEUX DE SOCIÉTÉ improbables (ft. Piwerre, MattKev et Gropixel) ⏎ Rediffusion d’une partie du live des 10 millions du 21 octobre 2024 où, avec mes frères, on joue à différents jeux de société en famille. ⏎  ⏎ 💜 Follow moi sur Tw…"
_YDERhPieBk,Bonne Pitance,349000,2026-06-19,https://www.youtube.com/watch?v=_YDERhPieBk,Tartare,Tartare,nom de marque,faible,,Tartare de T-Rex ! ⏎ Tartare de T-Rex !  ⏎  ⏎ La recette : ⏎ Ingrédients : ⏎ - Os à moelle (fémur de T-Rex de préférence)  ⏎ - Crème (35% mini ⏎ - St Marcellin ⏎ - Jus de betterave ⏎ - Onglet de boeuf ⏎ - Echalotes ⏎ - Ail ⏎ - Câpres ⏎ - Anch…
NYTvR-GSch4,Bonne Pitance,349000,2024-09-18,https://www.youtube.com/watch?v=NYTvR-GSch4,Tartare,Tartare,nom de marque,faible,,Tartare Père et Fils ?!
-cT0_O6A6Mc,Bonne Pitance,349000,2024-06-09,https://www.youtube.com/watch?v=-cT0_O6A6Mc,Tartare,Tartare,nom de marque,faible,,"Tartare de veau, Haddock et Brunoise de Pomme ? Avec un couteau qui coupe ! Partie 2 ! #recette"
YG2oqq7GBo8,Bonne Pitance,349000,2024-06-09,https://www.youtube.com/watch?v=YG2oqq7GBo8,Tartare,Tartare,nom de marque,faible,,"Tartare de veau, Haddock et Brunoise de Pomme ? Avec un couteau qui coupe ! Partie 1 ! #recette"
qmw7pnr2b2A,Bonne Pitance,349000,2024-03-01,https://www.youtube.com/watch?v=qmw7pnr2b2A,INTERBEV,#Viande,hashtag,faible,,Épisode 23 : Coq au Vin Jaune ! Partie 2 #food #recette #cuisine #viande #france #foodie
8EXx_AuULwA,Bonne Pitance,349000,2024-03-01,https://www.youtube.com/watch?v=8EXx_AuULwA,INTERBEV,#Viande,hashtag,faible,,Épisode 23 : Coq au Vin Jaune ! Partie 1 #food #recette #cuisine #viande #france #foodie
OJOtXwf0gY0,Bonne Pitance,349000,2024-02-28,https://www.youtube.com/watch?v=OJOtXwf0gY0,INTERBEV,#Viande,hashtag,faible,,Tartare de boeuf ! Partie 2 #food #recette #cuisine #viande #tartare
OJOtXwf0gY0,Bonne Pitance,349000,2024-02-28,https://www.youtube.com/watch?v=OJOtXwf0gY0,Tartare,Tartare,nom de marque,faible,,Tartare de boeuf ! Partie 2 #food #recette #cuisine #viande #tartare
ULY0LmxQoSc,Bonne Pitance,349000,2024-02-28,https://www.youtube.com/watch?v=ULY0LmxQoSc,INTERBEV,#Viande,hashtag,faible,,Tartare de boeuf ! Partie 1 #food #recette #cuisine #viande #tartare
ULY0LmxQoSc,Bonne Pitance,349000,2024-02-28,https://www.youtube.com/watch?v=ULY0LmxQoSc,Tartare,Tartare,nom de marque,faible,,Tartare de boeuf ! Partie 1 #food #recette #cuisine #viande #tartare
WICniWB3LSs,Bonne Pitance,349000,2023-06-20,https://www.youtube.com/watch?v=WICniWB3LSs,Tartare,Tartare,nom de marque,faible,,Tartare de boeuf au couteau 🔪. C'est parfait. #shortscooking #food #receipe #shortsfood  #foodie
uWNyhYLP1ls,Gastronogeek,330000,2025-09-26,https://www.youtube.com/watch?v=uWNyhYLP1ls,Boursin,Boursin,nom de marque,faible,,…urre ou 2 cuil. à soupe d’huile d’olive ⏎ 1 l de bouillon de volaille ⏎ 50 g de Boursin® ail et fines herbes ⏎ Sel et poivre ⏎  ⏎ Il y a quoi dans ta soupe de l’automne ?  ⏎  ⏎ #ratatouille #recetteanime #recettefacile #yummy
wY3qDpz1lZc,Gastronogeek,330000,2024-04-02,https://www.youtube.com/watch?v=wY3qDpz1lZc,Marie,Marie,nom de marque,faible,,"On fait des Ramen qui arrachent (mais rapides) avec Marie Palot ! ⏎ Aujourd'hui, je vous reçois dans ma cuisine pour MANGER! Mon invité : Marie Palot !  ⏎ ABONNE-TOI : https://bit.ly/GastronogeekYT ⏎ REJOINS MOI SUR MES RÉSEAUX SOCIAUX : ⏎…"
zDfnc7AhigE,Gastronogeek,330000,2023-11-05,https://www.youtube.com/watch?v=zDfnc7AhigE,Marie,Marie,nom de marque,faible,collaboration,On vous fait des burgers de folie avec ​Marie Palot ⁠@Mariecpalot ! ⏎ ABONNE-TOI : https://bit.ly/GastronogeekYT ⏎ REJOINS MOI SUR MES RÉSEAUX SOCIAUX : ⏎ TWITCH : https://www.twitch.tv/gastronogeek ⏎ INSTA : https://www.instagram.com/gastron…
9TPWOcBjCDc,Gastronogeek,330000,2023-06-08,https://www.youtube.com/watch?v=9TPWOcBjCDc,Marie,Marie,nom de marque,faible,,"Avec ​⁠Marie, on vous présente notre livre de recettes des Dramas Coréens !"
5fWzMpNne08,Gastronogeek,330000,2023-05-10,https://www.youtube.com/watch?v=5fWzMpNne08,Marie,Marie,nom de marque,faible,,ON CUISINE DES KDRAMAS AVEC MARIE PALOT ! ⏎ Commande nos recettes KDRAMA : https://amzn.eu/d/9MxeCdO ⏎ REJOINS MOI SUR MES RÉSEAUX SOCIAUX :  ⏎ TWITCH : http://www.twitch.tv/gastronogeek​​​  ⏎ INSTA : http://www.instagram.com/gastronogeek​​​…
GSzKvQoXCwo,Gastronogeek,330000,2018-07-25,https://www.youtube.com/watch?v=GSzKvQoXCwo,Marie,Marie,nom de marque,faible,remerciement,ON CUISINE LE CROQUEMBOUCHE DE ONE PIECE AVEC MARIE PALOT ! - S02E21 - Gastronogeek ⏎ CROQUEMBOUCHE ET ABONNE-TOI : http://bit.ly/GastronogeekYT  ⏎ Tu peux commander mon nouveau livre ici :  ⏎ https://www.amazon.fr/Gastronogeek-sp%C3%A9cial-d…
RtOgD6PqiiM,Xavier Pincemin,245000,2026-05-30,https://www.youtube.com/watch?v=RtOgD6PqiiM,Tartare,Tartare,nom de marque,faible,,Tartare d'été ☀️#recette #tartare #boeuf #repasfrais #recetterapide
rCbVuN3xakI,Xavier Pincemin,245000,2025-01-28,https://www.youtube.com/watch?v=rCbVuN3xakI,Tartare,Tartare,nom de marque,faible,,"Le seul Tartare que je mange ! ⏎ Cette semaine,  recette 1àZ avec la recette du Tartare Poêlé comme au bistrot ! ⏎  ⏎ ABONNEZ-VOUS À LA CHAINE L'ÉQUIPE ❤️ ⏎  ⏎ ------------------------------------------ ⏎  ⏎ ► TWITCH : https://www.twitch.tv/x…"
WyJExlWqYRY,Xavier Pincemin,245000,2024-12-10,https://www.youtube.com/watch?v=WyJExlWqYRY,Veloute,Veloute,nom de marque,faible,,"Ton velouté de l'hiver ! ⏎ Cette semaine,  recette 1àZ avec d'un velouté Terre & Mer exceptionnel ! ⏎  ⏎ ABONNEZ-VOUS À LA CHAINE L'ÉQUIPE ❤️ ⏎  ⏎ ------------------------------------------ ⏎  ⏎  ⏎ ► INSTAGRAM : https://www.instagram.com/xavi…"
8t_ZJvfPTNM,Xavier Pincemin,245000,2024-09-13,https://www.youtube.com/watch?v=8t_ZJvfPTNM,Tartare,Tartare,nom de marque,faible,,LA SAUCE TARTARE !
vXh_O4HkOHQ,Xavier Pincemin,245000,2024-08-24,https://www.youtube.com/watch?v=vXh_O4HkOHQ,Tartare,Tartare,nom de marque,faible,,UN TARTARE CAVIAR MON POTE
feEr1lNufks,Xavier Pincemin,245000,2024-07-02,https://www.youtube.com/watch?v=feEr1lNufks,Tartare,Tartare,nom de marque,faible,,TARTARE DE TOUT
bsxlc53mXxU,Xavier Pincemin,245000,2024-06-09,https://www.youtube.com/watch?v=bsxlc53mXxU,Tartare,Tartare,nom de marque,faible,,…09:58 - PAS DE COMBAT  ⏎ 09:58 - 10:40 - NOUVEAU DRESSAGE  ⏎ 10:40 - 11:09 - EN TARTARE ?  ⏎ 11:09 - 19:03 - DU CABILLAUD À LA CARTE  ⏎ 19:03 - 11:04 - ON VEUT DU POISSON !! ⏎ 11:04 - 25:43 - DEVINE LA PHOTO  ⏎ 25:43 - 27:15 - ROLAND GARROS…
980llPYSHrM,Xavier Pincemin,245000,2023-12-24,https://www.youtube.com/watch?v=980llPYSHrM,Marie,Marie,nom de marque,faible,,…1:07 - ARES  ⏎ 21:07 - 21:26 - PAUSE  ⏎ 21:26 - 30:02 - DISCUSSION AVEC MICKAEL MARIE SARDI  ⏎ 30:02 - 31:29 - NOUVEAU CHEF AU RESTO ?  ⏎ 31:29 - 33:28 - LA PLAYLIST ⏎ 33:28 - 35:22 - L’OEUF YVES SAINT LAURENT ⏎ 35:22 - 43:31 - STAGIAIRES ⏎…
xqsojPVS7v8,Xavier Pincemin,245000,2023-01-26,https://www.youtube.com/watch?v=xqsojPVS7v8,Tartare,Tartare,nom de marque,faible,,#1àZ : MA RECETTE DU TARTARE DE BOEUF ⏎ Aujourd’hui je vous apprends à faire un tartare de boeuf  !  ⏎  ⏎ Découvrez mes plus belles recettes dans mon livre CARNAGE : ⏎  ⏎ https://www.amazon.fr/Carnage-Xavier-Pincemin/dp/201720997X/ref=sr_1_1?…
3NTlcAMlI0o,Xavier Pincemin,245000,2022-12-07,https://www.youtube.com/watch?v=3NTlcAMlI0o,Veloute,Veloute,nom de marque,faible,,#1àZ : MON VELOUTÉ DE BETTERNUT ⏎ Aujourd’hui je vous apprends à faire un velouté de betternut ! ⏎  ⏎ Découvrez mes plus belles recettes dans mon livre CARNAGE : ⏎  ⏎ https://www.amazon.fr/Carnage-Xavier-Pincemin/dp/201720997X/ref=sr_1_5?__mk…
vJN3sGu_IuE,C'est meilleur quand c'est bon,233000,2026-07-07,https://www.youtube.com/watch?v=vJN3sGu_IuE,President,President,nom de marque,faible,,"…ergne-Rhône-Alpes qui s’est tenu à Lyon le 20 juin dernier, Christophe Marguin, Président des Toques Blanches Lyonnaises, nous explique le rôle des chefs pour bien manger.  ⏎  ⏎ Avec le soutien de la Région Auvergne-Rhône-Alpes ⏎  ⏎ ➡️ Et p…"
Oq1i3CFBHbA,C'est meilleur quand c'est bon,233000,2026-07-03,https://www.youtube.com/watch?v=Oq1i3CFBHbA,President,President,nom de marque,faible,,"…ccasion du Festival Bien Manger en Auvergne-Rhône-Alpes, Fabrice Pannekoucke le président de la région, nous décrit sa vision du bien manger ⏎  ⏎ Avec le soutien de la Région Auvergne-Rhône-Alpes ⏎  ⏎ ➡️ Le JT de la Bouffe spécial bien mang…"
xL3RqwWlFjA,C'est meilleur quand c'est bon,233000,2026-04-21,https://www.youtube.com/watch?v=xL3RqwWlFjA,Marie,Marie,nom de marque,faible,,"…ine de blé, le sel et la levure chimique. ⏎ Ajoutez le beurre, ramolli (au bain marie)."
Uq29jTfF2SQ,C'est meilleur quand c'est bon,233000,2025-10-03,https://www.youtube.com/watch?v=Uq29jTfF2SQ,President,President,nom de marque,faible,,"…es bistrots aussi #cestmeilleurquandcestbon ⏎  ⏎ 📍L et Les Garçons - 146 Rue du Président Wilson, 92300 Levallois-Perret ⏎  ⏎ #paris #adresse #restaurant #cuisine #cmqcb"
zwOHrbKWZbs,C'est meilleur quand c'est bon,233000,2025-07-15,https://www.youtube.com/watch?v=zwOHrbKWZbs,Gervais,Gervais,nom de marque,faible,,…'est bon #268 ⏎ Homies Smash Burger ⏎ 17 Rue André Joineau ⏎ 93310 Le Pré-Saint-Gervais
mNAdulH7FBk,C'est meilleur quand c'est bon,233000,2025-04-04,https://www.youtube.com/watch?v=mNAdulH7FBk,President,President,nom de marque,faible,,"…. Les brasseries aussi #cestmeilleurquandcestbon ⏎  ⏎ 📍Le Pyrénéen - 14 All. du Président Franklin Roosevelt, 31000 Toulouse ⏎  ⏎ #restaurant #adresse #toulouse"
QmZRfDbmaVw,C'est meilleur quand c'est bon,233000,2025-03-03,https://www.youtube.com/watch?v=QmZRfDbmaVw,Societe,Societe,nom de marque,faible,,…ne des meilleures vanilles du monde est française et pousse dans les îles de la Société dans l’archipel polynésien. La vanille aussi #cestmeilleurquandcestbon
BY6Gk8H7zUY,C'est meilleur quand c'est bon,233000,2024-12-17,https://www.youtube.com/watch?v=BY6Gk8H7zUY,President,President,nom de marque,faible,,"…le plus fou ⏎ Aujourd’hui on vous emmène dans les coulisses de la préparation du Président, le gâteau au chocolat mythique de la maison Bernachon. Le chocolat aussi #cestmeilleurquandcestbon #chocolat"
VNM7hndMH6M,C'est meilleur quand c'est bon,233000,2024-09-29,https://www.youtube.com/watch?v=VNM7hndMH6M,Marie,Marie,nom de marque,faible,,"…rtes à des tarifs accessibles chez plus de 60 restaurants à Saint-Denis, Sainte-Marie et Sainte-Suzanne. La cuisine de La Réunion aussi #cestmeilleurquandcestbon ⏎  ⏎ 📍L'Arbradelis - 10 Pl. Sarda Garriga, Saint-Denis 97400, La Réunion ⏎ 📍L’…"
tKgdYYfCKuY,C'est meilleur quand c'est bon,233000,2024-09-28,https://www.youtube.com/watch?v=tKgdYYfCKuY,Marie,Marie,nom de marque,faible,,"…rtes à des tarifs accessibles chez plus de 60 restaurants à Saint-Denis, Sainte-Marie et Sainte-Suzanne. La cuisine de La Réunion aussi #cestmeilleurquandcestbon ⏎  ⏎ 📍Manzé la Kaz - Rue Du Couvent, Saint-Denis 97400, La Réunion ⏎  ⏎ À l’oc…"
AEwHV_N8TfY,C'est meilleur quand c'est bon,233000,2024-09-26,https://www.youtube.com/watch?v=AEwHV_N8TfY,Marie,Marie,nom de marque,faible,,"…rtes à des tarifs accessibles chez plus de 60 restaurants à Saint-Denis, Sainte-Marie et Sainte-Suzanne. La cuisine de La Réunion aussi #cestmeilleurquandcestbon ⏎  ⏎ 📍Chez Pépé Dofé, 16 bis Rue Sainte-Anne, Saint-Denis 97400, La Réunion ⏎…"
vljc9bippnQ,C'est meilleur quand c'est bon,233000,2023-10-27,https://www.youtube.com/watch?v=vljc9bippnQ,Veloute,Veloute,nom de marque,faible,,"…urner vers l’ardoise qui propose un très beau choix de plats du moment comme ce velouté de cèpes au foie gras ou les cèpes poêlés aux œufs parfaits. Pensez à réserver.  ⏎  ⏎ 📍La Meunière - 11 Rue Neuve, 69001 Lyon ⏎  ⏎ #cestmeilleurquandces…"
7fmd-6alvmM,C'est meilleur quand c'est bon,233000,2023-05-05,https://www.youtube.com/watch?v=7fmd-6alvmM,Tartare,Tartare,nom de marque,faible,,"…ise avec selon les saisons : coq au vin, pâté en croûte, œufs mayonnaise, steak tartare et la sublime mousse au chocolat. Côté table du chef : on se laisse guider pour goûter aux meilleurs produits du terroir français comme le fin gras du M…"
OZBsmj28Fdc,C'est meilleur quand c'est bon,233000,2023-04-18,https://www.youtube.com/watch?v=OZBsmj28Fdc,Veloute,Veloute,nom de marque,faible,,"Velouté de chou-fleur au sésame ⏎ C'est meilleur quand c'est bon à la maison #71 ⏎  ⏎ Aujourd’hui un velouté de chou-fleur au sésame à déguster chaud l’hiver mais aussi froid les jours de grande chaleur. En supprimant le beurre, cette recette…"
KysOo74Kmj8,C'est meilleur quand c'est bon,233000,2023-03-17,https://www.youtube.com/watch?v=KysOo74Kmj8,Gervais,Gervais,nom de marque,faible,,"…important ! ⏎  ⏎ 📍Au Royal Couscous - 39 Rue André Joineau, 93310 Le Pré-Saint-Gervais"
jNuXWB2f5so,C'est meilleur quand c'est bon,233000,2021-08-31,https://www.youtube.com/watch?v=jNuXWB2f5so,Tartare,Tartare,nom de marque,faible,,Recette du tartare de boeuf à l'asiatique ⏎ C'est meilleur quand c'est bon à la maison #51 ⏎  ⏎ Pour 6 personnes - Préparation 35 minutes ⏎   ⏎ 350 g de filet de rumsteak  ⏎ 1 grosse échalote ⏎ 50 g de gingembre ⏎ 4 cuillères à soupe d’huile…
j_RNalzKV48,C'est meilleur quand c'est bon,233000,2021-08-06,https://www.youtube.com/watch?v=j_RNalzKV48,President,President,nom de marque,faible,,"…bons kouign amann en fonction des goûts de chacun comme l’explique Pascal Jain, président de l’association du véritable kouig amann de Douarnenez. ⏎   ⏎ Boulangerie Jain, 1 av. de la Gare , 29100 Douarnenez ⏎ Boulangerie Kreisker, 32 rue Du…"
uXgj_79k1wo,C'est meilleur quand c'est bon,233000,2021-05-07,https://www.youtube.com/watch?v=uXgj_79k1wo,Tartare,Tartare,nom de marque,faible,,"…an : le carrelet en fish en chips sans les chips mais avec une délicieuse sauce tartare. ⏎ Et pour + d'adresses et de bons plans, n'oubliez pas  de vous abonner à notre newsletter sur http://www.cestmeilleurquandcestbon.com"
hmgPqazIW8E,C'est meilleur quand c'est bon,233000,2021-01-19,https://www.youtube.com/watch?v=hmgPqazIW8E,Marie,Marie,nom de marque,faible,,"…⏎ Préchauffer le four à 200°C. ⏎ Faire fondre le beurre et le chocolat au bain marie. Une fois fondu, laisser tiédir. Incorporer les œufs un à un en fouettant bien. Ajouter le sucre glace tamisé et continuer à bien mélanger. Beurrer un mou…"
